what,kind,bundleId,bundleVersion,description,time
activated,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1338411262249
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338411262258
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338411267432
closed,editor,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1338411267432
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338411298044
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1338411342188
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1338411342235
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338411344120
error,log,,,"Unhandled event loop exception",1338411344157
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338411363019
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1338411373481
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1338411373514
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1338411377049
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1338411377049
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338411378137
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1338411378137
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338411380296
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338411403969
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338411405770
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338411405913
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338411406097
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338411411855
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338411411856
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338411413133
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338411415268
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338411415354
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338411420874
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338411420874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338411468163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338412472693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338412505073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338412511518
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338412512045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338412512737
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338412526953
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412527144
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412527215
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1338412532462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338412553963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338412557514
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338412559969
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338412612708
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412617790
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412617860
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338412620073
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412620214
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412620298
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338412622775
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412622928
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338412623980
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412624122
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338412628398
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412629649
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412629763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338412632145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338412632938
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412635654
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412636669
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338412638356
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338412639988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338412685487
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338413319622
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1338413319708
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413340868
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413341025
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413341100
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413348357
started,bundle,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb",1338413354666
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413354793
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413354873
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413357733
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413357734
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413358903
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413359132
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413359207
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413363092
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413363092
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413364102
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413364326
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413364400
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413367729
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413367730
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413370127
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413378579
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413378661
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413384023
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338413384023
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413385189
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413387534
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413387596
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413390653
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413390653
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413392412
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413398303
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413398382
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413409955
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413410089
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413410153
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413411771
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413411892
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413411953
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413413667
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413413667
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413415303
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413415303
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413416562
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413416562
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413419733
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413440736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338413481375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338413481925
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338413509719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338413510287
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338413511179
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413629820
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413634784
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413634844
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413671675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338413679249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338413680229
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338413681110
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338413681926
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338413696263
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338413714645
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338414853436
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1338414853448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338414854347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338414856178
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338414864337
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338414864403
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338414867885
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338414868753
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338414868753
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338414870192
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338414871524
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338414872267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338414890531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338414915780
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338415023766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338415027675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338415035584
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1338415035956
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1338415035991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1338415038584
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1338415039866
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338415046640
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1338415054726
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1338415055896
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1338415060741
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1338415074267
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1338415081295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338415083145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338415083561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338415086331
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338415088255
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338415264708
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338415269908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338415364186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338415368258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338444268671
started,bundle,org.eclipse.dltk.rse.core,0.95.0.v20080616-1622,"org.eclipse.dltk.rse.core",1338444270533
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1338444270541
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338444270897
started,bundle,com.aptana.core.epl,3.0.0.1326829673,"com.aptana.core.epl",1338444271067
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1338444271218
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1338444271589
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1338444271589
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1338444271590
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1338444271590
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1338444271590
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1338444271590
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1338444271590
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1338444271590
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1338444271591
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1338444271591
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1338444271591
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1338444271591
stopped,bundle,com.soyatec.database,2.2.0.20091121,"com.soyatec.database",1338444271591
stopped,bundle,com.soyatec.edepend,3.4.0.20091121,"com.soyatec.edepend",1338444271592
stopped,bundle,com.soyatec.eemf,3.4.0.20091121,"com.soyatec.eemf",1338444271592
stopped,bundle,com.soyatec.euml2,3.4.0.20091121,"com.soyatec.euml2",1338444271592
stopped,bundle,com.soyatec.project.diagram,1.7.0.20091121,"com.soyatec.project.diagram",1338444271592
stopped,bundle,com.soyatec.project,1.7.0.20091121,"com.soyatec.project",1338444271592
stopped,bundle,com.soyatec.additional,2.7.0.20091121,"com.soyatec.additional",1338444271592
stopped,bundle,com.soyatec.core,2.7.0.20091121,"com.soyatec.core",1338444271593
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1338444271593
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1338444271593
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1338444271593
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1338444271593
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1338444271594
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1338444271594
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1338444271596
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1338444271596
stopped,bundle,org.eclipse.jst.server.ui,1.1.101.v20100823b,"org.eclipse.jst.server.ui",1338444271596
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1338444271596
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1338444271597
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1338444271597
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1338444271597
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.3.2.v201102072310,"org.eclipse.jpt.eclipselink.core",1338444271597
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.0.1.v201006300000,"org.eclipse.jpt.jaxb.ui",1338444271597
stopped,bundle,org.eclipse.jpt.ui,2.3.2.v201008252310,"org.eclipse.jpt.ui",1338444271597
stopped,bundle,org.eclipse.jpt.core,2.3.3.v201102172310,"org.eclipse.jpt.core",1338444271598
stopped,bundle,org.eclipse.jpt.db,1.2.202.v201010192330,"org.eclipse.jpt.db",1338444271601
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201004070709,"org.eclipse.datatools.enablement.jdt.classpath",1338444271601
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1338444271601
